Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
31/12/17,2017123100,6,2,4,14:54,15,2694,6,CAR,18,82,14,8,0,1,CAR,ATL,"(14:54) M.Palardy punts 60 yards to ATL 22, Center-J.Jansen. A.Roberts to ATL 45 for 23 yards (B.Jacobs). PENALTY on ATL-L.Reynolds, Offensive Holding, 10 yards, enforced at ATL 22.",1,23,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,A.Roberts,NA,B.Jacobs,NA,NA,NA,0,NA,NA,0,0,NA,1,ATL,NA,L.Reynolds,10,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.052395183,0.299308021,0.008910969,0.419063411,0.062181447,0.004254277,0.153886691,0,0,-2.576930144,2.755931814,NA,NA,0.81767355,0.18232645,0.699266181,0.300733819,0.18232645,0.118407369,NA,NA,2017
31/12/17,2017123100,7,2,1,14:43,15,2683,11,ATL,12,88,10,3,0,0,ATL,CAR,(14:43) (Shotgun) M.Ryan pass short middle to D.Freeman to ATL 15 for 3 yards (T.Davis).,1,3,0,0,NA,NA,NA,0,0,NA,Pass,M.Ryan,00-0026143,1,Complete,Short,2,1,0,middle,0,NA,NA,None,0,NA,NA,D.Freeman,00-0031285,1,NA,NA,NA,T.Davis,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,0,7,7,ATL,CAR,0,None,3,3,3,3,3,0.064910265,0.189281649,0.011185265,0.286280253,0.17690637,0.003119385,0.268316814,0,0,-0.17900167,-0.264337819,-0.437633368,0.173295549,0.699266181,0.300733819,0.68955873,0.31044127,0.699266181,-0.009707451,-0.015470682,0.00576323,2017
31/12/17,2017123100,7,2,2,13:58,14,2638,45,ATL,15,85,7,9,0,0,ATL,CAR,(13:58) (Shotgun) M.Ryan pass short middle to D.Freeman to ATL 21 for 6 yards (T.Davis).,1,6,0,0,NA,NA,NA,0,0,NA,Pass,M.Ryan,00-0026143,1,Complete,Short,2,4,0,middle,0,NA,NA,None,0,NA,NA,D.Freeman,00-0031285,1,NA,NA,NA,T.Davis,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,0,7,7,ATL,CAR,0,None,3,3,3,3,3,0.074700551,0.199591964,0.009081663,0.298556272,0.16147337,0.00341995,0.253176232,0,0,-0.443339489,0.926972159,-0.479079001,1.40605116,0.68955873,0.31044127,0.721702703,0.278297297,0.68955873,0.032143973,-0.017057744,0.049201717,2017
31/12/17,2017123100,7,2,3,13:16,14,2596,42,ATL,21,79,1,9,0,0,ATL,CAR,(13:16) Direct snap to M.Sanu.  M.Sanu right guard to ATL 21 for no gain (L.Kuechly).,1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,M.Sanu,00-0029632,1,right,guard,NA,None,0,NA,NA,NA,L.Kuechly,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,0,7,7,ATL,CAR,0,None,3,3,3,3,3,0.077395087,0.180073016,0.006026972,0.255712455,0.1316582,0.002604329,0.346529941,0,0,0.48363267,-1.819675316,NA,NA,0.721702703,0.278297297,0.659169701,0.340830299,0.721702703,-0.062533002,NA,NA,2017
31/12/17,2017123100,7,2,4,12:25,13,2545,51,ATL,21,79,1,9,0,1,ATL,CAR,"(12:25) M.Bosher punts 54 yards to CAR 25, Center-J.Harris, fair catch by K.Clay. PENALTY on ATL-D.Kazee, Interference with Opportunity to Catch, 15 yards, enforced at CAR 25.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,ATL,NA,D.Kazee,15,7,0,7,7,ATL,CAR,0,None,3,3,3,3,3,0.088797172,0.241896727,0.005197634,0.360208219,0.046823889,0.00370117,0.253375189,0,0,-1.336042646,-0.950293529,NA,NA,0.659169701,0.340830299,0.677508368,0.322491632,0.659169701,0.018338668,NA,NA,2017
31/12/17,2017123100,8,2,1,12:16,13,2536,9,CAR,40,60,10,0,0,0,CAR,ATL,(12:16) (Shotgun) C.Newton pass incomplete short right to C.McCaffrey.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,C.Newton,00-0027939,1,Incomplete Pass,Short,-3,0,0,right,0,NA,NA,None,0,NA,NA,C.McCaffrey,00-0033280,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.065961287,0.10129921,0.001100328,0.151735187,0.272158883,0.003222323,0.404522782,0,0,2.286336175,-0.632799929,-1.005736843,0.372936914,0.677508368,0.322491632,0.698294919,0.301705081,0.322491632,-0.020786551,-0.033030592,0.012244041,2017
31/12/17,2017123100,8,2,2,12:09,13,2529,7,CAR,40,60,10,0,0,0,CAR,ATL,(12:09) (Shotgun) F.Whittaker left tackle to CAR 40 for no gain (T.McKinley; D.Poe).,1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,F.Whittaker,00-0029731,1,left,tackle,NA,None,0,NA,NA,NA,T.McKinley,D.Poe,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.071947292,0.119947461,0.001732835,0.181059212,0.268803367,0.003544031,0.352965803,0,0,1.653536246,-0.916132961,NA,NA,0.698294919,0.301705081,0.726561718,0.273438282,0.301705081,-0.028266799,NA,NA,2017
31/12/17,2017123100,8,2,3,11:28,12,2488,41,CAR,40,60,10,0,0,0,CAR,ATL,(11:28) (Shotgun) C.Newton pass incomplete short left to G.Olsen (R.Alford) [D.Campbell].,1,0,0,0,NA,NA,NA,0,0,NA,Pass,C.Newton,00-0027939,1,Incomplete Pass,Short,8,0,1,left,0,NA,NA,None,0,NA,NA,G.Olsen,00-0025418,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.088429539,0.147658849,0.002254298,0.223510831,0.248973623,0.00433333,0.284839531,0,0,0.737403285,-1.495530185,-0.403197067,-1.092333118,0.726561718,0.273438282,0.771338079,0.228661921,0.273438282,-0.044776361,-0.012414272,-0.032362089,2017
31/12/17,2017123100,8,2,4,11:24,12,2484,4,CAR,40,60,10,0,0,1,CAR,ATL,"(11:24) M.Palardy punts 35 yards to ATL 25, Center-J.Jansen, fair catch by A.Roberts.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,A.Roberts,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.108026854,0.204733815,0.003481399,0.294313443,0.193903852,0.005452916,0.190087722,0,0,-0.7581269,-0.263906487,NA,NA,0.771338079,0.228661921,0.743518819,0.256481181,0.228661921,0.027819259,NA,NA,2017
31/12/17,2017123100,9,2,1,11:15,12,2475,9,ATL,25,75,10,10,0,0,ATL,CAR,(11:15) T.Coleman right guard to ATL 30 for 5 yards (S.Thompson; C.Jones).,1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,T.Coleman,00-0032058,1,right,guard,NA,None,0,NA,NA,NA,S.Thompson,C.Jones,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,0,7,7,ATL,CAR,0,None,3,3,3,3,3,0.112780661,0.138433277,0.003718375,0.207335626,0.213134045,0.003093779,0.321504237,0,0,1.022033387,0.070675067,NA,NA,0.743518819,0.256481181,0.748374162,0.251625838,0.743518819,0.004855342,NA,NA,2017
31/12/17,2017123100,9,2,2,10:32,11,2432,43,ATL,30,70,5,10,0,1,ATL,CAR,(10:32) T.Coleman left guard to ATL 35 for 5 yards (J.Bradberry; T.Davis).,1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,T.Coleman,00-0032058,1,left,guard,NA,None,0,NA,NA,NA,J.Bradberry,T.Davis,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,0,7,7,ATL,CAR,0,None,3,3,3,3,3,0.125244923,0.135255978,0.002816816,0.199953711,0.209170634,0.003326293,0.324231645,0,0,1.092708455,0.720438649,NA,NA,0.748374162,0.251625838,0.773194181,0.226805819,0.748374162,0.024820019,NA,NA,2017
31/12/17,2017123100,9,2,1,9:44,10,2384,48,ATL,35,65,10,10,0,0,ATL,CAR,(9:44) T.Sambrailo reported in as eligible.  M.Ryan pass incomplete deep left to Ju.Jones.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,M.Ryan,00-0026143,1,Incomplete Pass,Deep,22,0,0,left,0,NA,NA,None,0,NA,NA,Ju.Jones,00-0027944,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,0,7,7,ATL,CAR,0,None,3,3,3,3,3,0.128027405,0.106891876,0.00156708,0.159310372,0.240547463,0.003020705,0.360635099,0,0,1.813147103,-0.625496289,1.5159376,-2.141433889,0.773194181,0.226805819,0.755177119,0.244822881,0.773194181,-0.018017062,0.039560585,-0.057577647,2017
31/12/17,2017123100,9,2,2,9:38,10,2378,6,ATL,35,65,10,10,0,0,ATL,CAR,(9:38) M.Ryan pass incomplete short right to D.Freeman.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,M.Ryan,00-0026143,1,Incomplete Pass,Short,-3,0,0,right,0,NA,NA,None,0,NA,NA,D.Freeman,00-0031285,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,0,7,7,ATL,CAR,0,None,3,3,3,3,3,0.13728361,0.125513919,0.002302191,0.188174104,0.231132441,0.003307558,0.312286177,0,0,1.187650815,-0.868841547,-1.253508746,0.384667199,0.755177119,0.244822881,0.727916502,0.272083498,0.755177119,-0.027260617,-0.040091715,0.012831098,2017
31/12/17,2017123100,9,2,3,9:33,10,2373,5,ATL,35,65,10,10,0,0,ATL,CAR,(9:33) (Shotgun) M.Ryan pass incomplete deep middle to M.Sanu [J.Peppers].,1,0,0,0,NA,NA,NA,0,0,NA,Pass,M.Ryan,00-0026143,1,Incomplete Pass,Deep,20,0,1,middle,0,NA,NA,None,0,NA,NA,M.Sanu,00-0029632,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,0,7,7,ATL,CAR,0,None,3,3,3,3,3,0.144422776,0.154994245,0.002922651,0.232131886,0.20604147,0.003994543,0.25549243,0,0,0.318809267,-1.374110645,2.88366612,-4.257776765,0.727916502,0.272083498,0.681324022,0.318675978,0.727916502,-0.04659248,0.082576525,-0.129169005,2017
31/12/17,2017123100,9,2,4,9:24,10,2364,9,ATL,35,65,10,10,0,1,ATL,CAR,"(9:24) M.Bosher punts 51 yards to CAR 14, Center-J.Harris. K.Clay to CAR 22 for 8 yards (D.Riley).",1,8,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,K.Clay,NA,D.Riley,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,0,7,7,ATL,CAR,0,None,3,3,3,3,3,0.169897812,0.208741343,0.003992226,0.296939395,0.140362416,0.004814405,0.175252402,0,0,-1.055301377,0.317292878,NA,NA,0.681324022,0.318675978,0.718833203,0.281166797,0.681324022,0.037509181,NA,NA,2017
31/12/17,2017123100,10,2,1,9:15,10,2355,9,CAR,22,78,10,2,0,0,CAR,ATL,(9:15) C.Artis-Payne right guard to CAR 24 for 2 yards (B.Reed).,1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Artis-Payne,00-0031599,1,right,guard,NA,None,0,NA,NA,NA,B.Reed,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.179453509,0.135942198,0.004369406,0.202770868,0.188532751,0.00282943,0.286101838,0,0,0.7380085,-0.378414212,NA,NA,0.718833203,0.281166797,0.728248954,0.271751046,0.281166797,-0.009415751,NA,NA,2017
31/12/17,2017123100,10,2,2,8:33,9,2313,42,CAR,24,76,8,-1,0,0,CAR,ATL,(8:33) (Shotgun) C.Newton pass short left to C.McCaffrey to CAR 21 for -3 yards (D.Jones).,1,-3,0,0,NA,NA,NA,0,0,NA,Pass,C.Newton,00-0027939,1,Complete,Short,-4,1,0,left,0,NA,NA,None,0,NA,NA,C.McCaffrey,00-0033280,1,NA,NA,NA,D.Jones,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.205063566,0.144924226,0.004348575,0.215175875,0.172259842,0.003015938,0.255211977,0,0,0.359594288,-1.122043722,-1.271270576,0.149226854,0.728248954,0.271751046,0.760266034,0.239733966,0.271751046,-0.03201708,-0.038217381,0.006200301,2017
31/12/17,2017123100,10,2,3,7:49,8,2269,44,CAR,21,79,11,15,0,1,CAR,ATL,(7:49) (Shotgun) C.Newton scrambles left end to CAR 37 for 16 yards (D.Campbell).,1,16,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Newton,00-0027939,1,left,end,NA,None,0,NA,NA,NA,D.Campbell,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.238157297,0.181191922,0.006197651,0.266072434,0.121560441,0.003278886,0.183541369,0,0,-0.762449433,2.569220878,NA,NA,0.760266034,0.239733966,0.675414778,0.324585222,0.239733966,0.084851256,NA,NA,2017
31/12/17,2017123100,10,2,1,7:04,8,2224,45,CAR,37,63,10,30,0,1,CAR,ATL,(7:04) C.Newton pass short left to K.Clay ran ob at ATL 48 for 15 yards (R.Alford).,1,15,0,0,NA,NA,NA,0,0,NA,Pass,C.Newton,00-0027939,1,Complete,Short,15,0,0,left,0,NA,NA,None,0,NA,NA,K.Clay,00-0032115,1,NA,NA,NA,R.Alford,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.210003366,0.09126064,0.00118287,0.135152508,0.223578256,0.002700925,0.336121434,0,0,1.806771445,0.973410073,0.973410073,0,0.675414778,0.324585222,0.640794606,0.359205394,0.324585222,0.034620172,0.034620172,0,2017
31/12/17,2017123100,10,2,1,6:26,7,2186,38,ATL,48,48,10,28,0,0,CAR,ATL,(6:26) (Shotgun) C.Newton right tackle to 50 for -2 yards (G.Jarrett).,1,-2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Newton,00-0027939,1,right,tackle,NA,None,0,NA,NA,NA,G.Jarrett,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.172216277,0.062635846,3.28E-04,0.092423472,0.269470231,0.002637209,0.400289131,0,0,2.780181518,-0.751509666,NA,NA,0.640794606,0.359205394,0.66682759,0.33317241,0.359205394,-0.026032984,NA,NA,2017
31/12/17,2017123100,10,2,2,5:51,6,2151,35,MID,50,50,12,31,0,0,CAR,ATL,(5:51) (Shotgun) C.McCaffrey left guard to ATL 47 for 3 yards (D.Poe; B.Reed).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.McCaffrey,00-0033280,1,left,guard,NA,None,0,NA,NA,NA,D.Poe,B.Reed,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,3,3,3,3,0.215947982,0.076945792,7.04E-04,0.115203537,0.264244033,0.002815108,0.324139864,0,0,2.028671852,-0.481184053,NA,NA,0.66682759,0.33317241,0.684179179,0.315820821,0.33317241,-0.017351589,NA,NA,2017
31/12/17,2017123100,10,2,3,5:11,6,2111,40,ATL,47,47,9,41,0,1,CAR,ATL,"(5:11) (Shotgun) C.Newton pass short left to G.Olsen to ATL 37 for 10 yards (B.Poole). Atlanta challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 05:03.)",1,10,0,0,NA,NA,NA,0,0,NA,Pass,C.Newton,00-0027939,1,Complete,Short,9,1,0,left,0,NA,NA,None,0,NA,NA,G.Olsen,00-0025418,1,NA,NA,NA,B.Poole,NA,NA,NA,0,NA,NA,0,1,Upheld,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,1,ATL,3,3,3,2,3,0.248347142,0.083274307,7.26E-04,0.126057545,0.273274526,0.003380016,0.264940317,0,0,1.547487799,1.677680244,1.667155498,0.010524746,0.684179179,0.315820821,0.612944703,0.387055297,0.315820821,0.071234476,0.057683247,0.013551228,2017
31/12/17,2017123100,10,2,1,4:45,5,2085,26,ATL,37,37,10,45,0,0,CAR,ATL,(4:45) (Shotgun) C.Newton pass short right to C.McCaffrey pushed ob at ATL 33 for 4 yards (D.Jones; B.Poole).,1,4,0,0,NA,NA,NA,0,0,NA,Pass,C.Newton,00-0027939,1,Complete,Short,-3,7,0,right,0,NA,NA,None,0,NA,NA,C.McCaffrey,00-0033280,1,NA,NA,NA,D.Jones,B.Poole,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,2,3,2,3,0.184033322,0.043647286,1.17E-04,0.064055184,0.285100585,0.002378938,0.420667326,0,0,3.225168043,-0.124732916,-0.712430315,0.587697399,0.612944703,0.387055297,0.618139023,0.381860977,0.387055297,-0.00519432,-0.025315665,0.020121345,2017
31/12/17,2017123100,10,2,2,4:23,5,2063,22,ATL,33,33,6,50,0,1,CAR,ATL,"(4:23) (Shotgun) C.Newton left guard to ATL 33 for no gain (D.Campbell; B.Reed). PENALTY on ATL-D.Poe, Defensive Holding, 5 yards, enforced at ATL 33 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,D.Campbell,B.Reed,NA,NA,0,NA,NA,0,0,NA,1,ATL,Defensive Holding,D.Poe,5,0,7,-7,7,ATL,CAR,0,None,3,2,3,2,3,0.191372452,0.042821062,1.54E-04,0.063184856,0.30843302,0.002408743,0.391626166,0,0,3.100435127,0.468751671,NA,NA,0.618139023,0.381860977,0.602950174,0.397049826,0.381860977,0.015188849,NA,NA,2017
31/12/17,2017123100,10,2,1,3:54,4,2034,29,ATL,28,28,10,59,0,0,CAR,ATL,(3:54) (Shotgun) C.Newton pass short left to F.Whittaker to ATL 19 for 9 yards (D.Campbell).,1,9,0,0,NA,NA,NA,0,0,NA,Pass,C.Newton,00-0027939,1,Complete,Short,-6,15,0,left,0,NA,NA,None,0,NA,NA,F.Whittaker,00-0029731,1,NA,NA,NA,D.Campbell,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,2,3,2,3,0.172966907,0.032877484,5.13E-05,0.048093136,0.301609025,0.00221369,0.442188474,0,0,3.569186797,0.459427232,-0.879534874,1.338962106,0.602950174,0.397049826,0.588804345,0.411195655,0.397049826,0.014145829,-0.031071422,0.045217251,2017
31/12/17,2017123100,10,2,2,3:11,4,1991,43,ATL,19,19,1,59,0,0,CAR,ATL,(3:11) T.Moton reported in as eligible.  C.Artis-Payne right end to ATL 19 for no gain (D.Shelby).,1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Artis-Payne,00-0031599,1,right,end,NA,None,0,NA,NA,NA,D.Shelby,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,2,3,2,3,0.157960503,0.021518044,2.92E-05,0.03055621,0.303276962,0.001864861,0.484794207,0,0,4.028614029,-0.646283597,NA,NA,0.588804345,0.411195655,0.61251116,0.38748884,0.411195655,-0.023706815,NA,NA,2017
31/12/17,2017123100,10,2,3,2:23,3,1943,48,ATL,19,19,1,59,0,0,CAR,ATL,(2:23) T.Moton reported in as eligible.  C.Artis-Payne right guard to ATL 19 for no gain (A.Rubin).,1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Artis-Payne,00-0031599,1,right,guard,NA,None,0,NA,NA,NA,A.Rubin,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,2,3,2,3,0.20306775,0.024676766,6.36E-05,0.036863509,0.356093421,0.001678469,0.377556474,0,0,3.382330433,-1.457347479,NA,NA,0.61251116,0.38748884,0.664447926,0.335552074,0.38748884,-0.051936766,NA,NA,2017
31/12/17,2017123100,10,2,NA,2:00,2,1920,23,ATL,19,19,0,59,0,0,,NA,Two-Minute Warning,1,0,0,0,NA,NA,NA,0,0,NA,Two Minute Warning,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,ATL,CAR,0,None,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,1.924982954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
31/12/17,2017123100,10,2,4,2:00,2,1920,0,ATL,19,19,1,60,0,1,CAR,ATL,(2:00) C.Newton left guard to ATL 18 for 1 yard (D.Riley).,1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Newton,00-0027939,1,left,guard,NA,None,0,NA,NA,NA,D.Riley,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,2,3,2,3,0.303744941,0.034219087,1.74E-04,0.053452336,0.460536086,0.002913503,0.144959933,0,0,1.924982954,1.382623143,NA,NA,0.664447926,0.335552074,0.623905406,0.376094594,0.335552074,0.04054252,NA,NA,2017
31/12/17,2017123100,10,2,1,1:13,2,1873,47,ATL,18,18,10,58,0,0,CAR,ATL,(1:13) (Shotgun) C.McCaffrey right end pushed ob at ATL 20 for -2 yards (K.Neal).,1,-2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.McCaffrey,00-0033280,1,right,end,NA,None,0,NA,NA,NA,K.Neal,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,2,3,2,3,0.260205037,0.016396699,2.70E-05,0.011797112,0.384555544,6.73E-04,0.326345233,0,0,3.307606097,-0.425395068,NA,NA,0.623905406,0.376094594,0.638827468,0.361172532,0.376094594,-0.014922062,NA,NA,2017
31/12/17,2017123100,10,2,2,1:06,2,1866,7,ATL,20,20,12,47,0,0,CAR,ATL,(1:06) (Shotgun) C.Newton sacked at ATL 31 for -11 yards (G.Jarrett).,1,-11,0,0,NA,NA,NA,0,0,NA,Sack,NA,00-0027939,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,G.Jarrett,NA,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,2,3,2,3,0.293665469,0.019756966,8.21E-05,0.014598375,0.414000354,6.89E-04,0.257208042,0,0,2.882211029,-0.991295195,NA,NA,0.638827468,0.361172532,0.677153029,0.322846971,0.361172532,-0.03832556,NA,NA,2017
31/12/17,2017123100,10,2,NA,1:02,2,1862,4,ATL,20,20,0,47,0,0,,NA,Timeout #2 by ATL at 01:02.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,ATL,CAR,1,ATL,3,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2017
31/12/17,2017123100,10,2,3,1:02,2,1862,0,ATL,31,31,23,74,0,0,CAR,ATL,(1:02) (Shotgun) C.Newton pass deep left to B.Bersin pushed ob at ATL 4 for 27 yards (R.Alford).,1,27,0,0,NA,NA,NA,0,0,NA,Pass,C.Newton,00-0027939,1,Complete,Deep,24,3,0,left,0,NA,NA,None,0,NA,NA,B.Bersin,00-0029394,1,NA,NA,NA,R.Alford,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,ATL,CAR,0,None,3,1,3,1,3,0.407768134,0.032284216,2.78E-04,0.024923292,0.393805572,0.001043335,0.139897671,0,0,1.890915834,2.95386321,2.187460219,0.766402991,0.677153029,0.322846971,0.57954955,0.42045045,0.322846971,0.097603479,0.075890837,0.021712642,2017
31/12/17,2017123100,10,2,NA,0:55,1,1855,7,ATL,31,31,0,74,0,NA,,NA,Timeout #3 by ATL at 00:55.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,ATL,CAR,1,ATL,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2017
